dataset,split,object_id,image,rgb_gt_local_index,gt_class,source_group,native_state,native_correct,teacher_correct,paired,teacher_repair,teacher_potential_harm,cached_anchor_reference,cached_common_valid_region,actual_selected
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,1,0,6-5,low_confidence,False,True,True,True,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,2,0,6-5,low_confidence,False,True,True,True,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,3,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,4,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:5,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,5,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:6,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,6,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:7,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,7,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:8,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,8,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:9,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,9,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:10,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,10,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:11,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,11,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:12,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,12,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:13,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,13,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:14,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,14,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:15,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,15,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:16,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,16,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:17,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,17,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:18,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,18,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:19,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,19,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg::gt:20,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06440.jpg,20,0,6-5,correct,True,False,False,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:0,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,0,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,1,0,6-5,low_confidence,False,False,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,2,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,3,0,6-5,class_only,False,True,True,True,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,4,0,6-5,correct,True,False,True,False,True,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:5,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,5,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:6,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,6,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:7,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,7,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:8,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,8,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:9,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,9,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:10,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,10,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:11,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,11,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:12,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,12,2,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:13,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,13,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:14,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,14,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:15,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,15,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:16,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,16,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg::gt:17,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06458.jpg,17,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg::gt:0,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg,0,0,6-5,low_confidence,False,True,True,True,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg,1,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg,2,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg,3,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg,4,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg::gt:5,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg,5,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg::gt:6,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg,6,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg::gt:7,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06477.jpg,7,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:0,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,0,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,1,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,2,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,3,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,4,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:5,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,5,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:6,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,6,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:7,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,7,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:8,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,8,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:9,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,9,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:10,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,10,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:11,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,11,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:12,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,12,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:13,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,13,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:14,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,14,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:15,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,15,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:16,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,16,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:17,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,17,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:18,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,18,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:19,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,19,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:20,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,20,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:21,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,21,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg::gt:22,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06495.jpg,22,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg::gt:0,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg,0,0,6-5,correct,True,False,True,False,True,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg,1,0,6-5,correct,True,False,True,False,True,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg,2,0,6-5,correct,True,False,True,False,True,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg,3,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg,4,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg::gt:5,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg,5,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg::gt:6,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/06523.jpg,6,0,6-5,correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg::gt:0,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg,0,3,6-5 (2),correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg::gt:1,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg,1,0,6-5 (2),correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg::gt:2,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg,2,0,6-5 (2),correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg::gt:3,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg,3,0,6-5 (2),correct,True,True,True,False,False,True,True,
dronevehicle,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg::gt:4,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/dronevehicle/yolo/hbb_v1/rgb/images/train/05577.jpg,4,0,6-5 (2),correct,True,True,True,False,False,True,True,
