stem	sequence_prefix	visible	infrared	annotation
100342	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100342.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100342.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100342.xml
100343	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100343.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100343.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100343.xml
100344	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100344.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100344.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100344.xml
100345	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100345.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100345.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100345.xml
100346	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100346.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100346.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100346.xml
100347	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100347.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100347.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100347.xml
100348	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100348.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100348.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100348.xml
100349	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100349.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100349.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100349.xml
100350	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100350.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100350.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100350.xml
100351	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100351.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100351.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100351.xml
100352	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100352.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100352.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100352.xml
100353	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100353.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100353.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100353.xml
100354	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100354.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100354.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100354.xml
100355	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100355.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100355.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100355.xml
100356	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100356.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100356.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100356.xml
100357	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100357.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100357.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100357.xml
100358	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100358.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100358.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100358.xml
100359	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100359.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100359.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100359.xml
100360	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100360.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100360.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100360.xml
100361	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100361.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100361.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100361.xml
100362	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100362.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100362.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100362.xml
100363	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100363.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100363.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100363.xml
100364	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100364.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100364.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100364.xml
100365	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100365.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100365.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100365.xml
100366	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100366.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100366.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100366.xml
100367	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100367.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100367.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100367.xml
100368	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100368.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100368.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100368.xml
100369	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100369.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100369.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100369.xml
100370	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100370.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100370.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100370.xml
100371	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100371.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100371.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100371.xml
100372	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100372.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100372.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100372.xml
100373	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100373.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100373.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100373.xml
100374	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100374.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100374.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100374.xml
100375	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100375.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100375.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100375.xml
100376	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100376.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100376.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100376.xml
100377	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100377.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100377.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100377.xml
100378	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100378.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100378.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100378.xml
100379	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100379.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100379.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100379.xml
100380	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100380.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100380.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100380.xml
100381	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100381.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100381.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100381.xml
100382	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100382.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100382.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100382.xml
100383	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100383.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100383.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100383.xml
100384	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100384.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100384.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100384.xml
100385	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100385.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100385.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100385.xml
100386	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100386.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100386.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100386.xml
100387	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100387.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100387.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100387.xml
100388	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100388.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100388.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100388.xml
100389	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100389.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100389.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100389.xml
100390	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100390.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100390.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100390.xml
100391	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100391.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100391.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100391.xml
100392	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100392.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100392.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100392.xml
100393	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100393.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100393.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100393.xml
100394	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100394.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100394.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100394.xml
100395	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100395.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100395.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100395.xml
100396	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100396.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100396.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100396.xml
100397	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100397.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100397.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100397.xml
100398	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100398.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100398.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100398.xml
100399	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100399.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100399.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100399.xml
100400	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100400.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100400.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100400.xml
100401	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100401.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100401.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100401.xml
100402	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100402.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100402.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100402.xml
100403	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100403.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100403.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100403.xml
100404	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100404.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100404.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100404.xml
100405	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100405.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100405.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100405.xml
100406	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100406.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100406.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100406.xml
100407	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100407.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100407.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100407.xml
100408	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100408.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100408.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100408.xml
100409	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100409.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100409.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100409.xml
100410	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100410.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100410.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100410.xml
100411	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100411.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100411.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100411.xml
100412	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100412.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100412.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100412.xml
100413	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100413.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100413.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100413.xml
100414	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100414.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100414.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100414.xml
100415	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100415.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100415.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100415.xml
100416	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100416.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100416.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100416.xml
100417	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100417.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100417.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100417.xml
100418	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100418.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100418.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100418.xml
100419	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100419.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100419.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100419.xml
100420	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100420.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100420.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100420.xml
100421	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100421.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100421.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100421.xml
100422	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100422.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100422.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100422.xml
100423	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100423.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100423.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100423.xml
100424	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100424.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100424.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100424.xml
100425	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100425.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100425.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100425.xml
100426	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100426.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100426.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100426.xml
100427	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100427.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100427.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100427.xml
100428	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100428.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100428.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100428.xml
100429	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100429.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100429.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100429.xml
100430	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100430.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100430.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100430.xml
100431	10	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100431.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/infrared/train/100431.jpg	/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/Annotations/100431.xml
